order_id,customer_id,order_date,status,total_amount
ORD0001210,CUST000141,2024-12-21 11:42:15,shipped,716.0
ORD0001211,CUST000178,2025-07-25 00:31:00,shipped,2098.1
ORD0001212,CUST000054,2025-08-06 06:03:45,delivered,591.05
ORD0001213,CUST000187,2025-08-14 14:14:35,shipped,483.97
ORD0001214,CUST000186,2025-08-27 18:05:29,delivered,3951.51
ORD0001215,CUST000181,2025-09-18 17:03:41,shipped,4246.6
ORD0001216,CUST000067,2025-11-02 15:57:08,delivered,3135.06
ORD0001217,CUST000034,2025-05-22 05:04:39,delivered,2622.54
ORD0001218,CUST000162,2025-04-13 17:11:00,shipped,940.54
ORD0001219,CUST000157,2025-07-18 07:55:45,delivered,4897.33
ORD0001220,CUST000001,2024-06-29 13:04:09,pending,3146.03
ORD0001221,CUST000031,2025-11-12 09:56:58,delivered,4007.84
ORD0001222,CUST000107,2025-07-10 04:56:07,pending,1780.77
ORD0001223,CUST000164,2024-06-04 21:31:46,pending,1045.88
ORD0001224,CUST000073,2025-05-02 10:59:01,delivered,1573.47
ORD0001225,CUST000130,2025-09-09 23:13:30,shipped,80.35
ORD0001226,CUST000176,2024-11-12 15:57:26,shipped,3635.76
ORD0001227,CUST000158,2025-12-07 11:49:22,pending,919.36
ORD0001228,CUST000085,2025-12-02 05:08:32,shipped,3378.74
ORD0001229,CUST000122,2024-07-16 09:09:03,delivered,2433.4
ORD0001230,CUST000161,2025-10-07 00:05:15,canceled,2707.99
ORD0001231,CUST000086,2025-11-06 14:01:08,delivered,2099.07
ORD0001232,CUST000191,2024-08-25 01:22:09,delivered,1531.75
ORD0001233,CUST000186,2025-08-23 16:37:42,shipped,2702.63
ORD0001234,CUST000054,2025-09-22 21:24:51,delivered,4445.75
ORD0001235,CUST000091,2025-09-09 18:37:20,returned,1438.28
ORD0001236,CUST000008,2025-06-12 13:29:56,returned,3151.23
ORD0001237,CUST000043,2025-05-14 21:22:24,delivered,977.53
ORD0001238,CUST000030,2025-09-22 23:42:02,delivered,1606.77
ORD0001239,CUST000009,2025-10-12 22:12:41,shipped,2510.42
ORD0001240,CUST000061,2025-03-08 13:35:39,shipped,4756.1
ORD0001241,CUST000056,2025-07-07 18:25:07,shipped,605.54
ORD0001242,CUST000010,2025-07-26 10:53:19,canceled,2246.68
ORD0001243,CUST000007,2025-09-26 01:42:28,canceled,812.68
ORD0001244,CUST000088,2025-12-09 02:27:19,shipped,4375.7
ORD0001245,CUST000080,2025-11-06 10:17:43,shipped,3858.93
ORD0001246,CUST000026,2025-10-15 19:12:57,delivered,706.95
ORD0001247,CUST000186,2024-12-17 12:03:45,shipped,3582.7
ORD0001248,CUST000134,2025-07-06 18:36:33,pending,4665.07
ORD0001249,CUST000176,2025-06-03 09:26:14,canceled,1699.78
ORD0001250,CUST000012,2024-12-02 09:03:18,shipped,3311.97
ORD0001251,CUST000080,2025-01-17 23:19:59,delivered,1595.11
ORD0001252,CUST000054,2025-09-18 16:23:17,shipped,1468.51
ORD0001253,CUST000137,2025-01-06 10:31:27,delivered,3372.06
ORD0001254,CUST000070,2025-09-09 00:58:46,shipped,616.58
ORD0001255,CUST000160,2025-12-01 14:37:54,processing,2735.52
ORD0001256,CUST000141,2025-03-29 23:02:45,shipped,4719.23
ORD0001257,CUST000073,2025-04-25 00:10:03,shipped,1591.32
ORD0001258,CUST000087,2025-07-28 17:02:46,shipped,693.87
ORD0001259,CUST000121,2024-08-16 00:10:36,processing,316.31
ORD0001260,CUST000110,2025-10-25 06:03:26,shipped,3000.8
ORD0001261,CUST000152,2025-11-24 17:28:59,delivered,3511.86
ORD0001262,CUST000158,2025-04-16 17:34:53,shipped,4096.34
ORD0001263,CUST000183,2025-01-10 21:07:59,returned,3790.93
ORD0001264,CUST000120,2025-11-10 05:58:17,processing,4073.61
ORD0001265,CUST000179,2025-08-13 00:38:26,processing,1586.44
ORD0001266,CUST000165,2025-09-06 14:03:26,delivered,2379.2
ORD0001267,CUST000058,2025-10-03 21:22:52,canceled,3103.86
ORD0001268,CUST000094,2025-09-08 08:13:15,shipped,4590.46
ORD0001269,CUST000085,2025-11-14 17:16:39,canceled,1657.57
ORD0001270,CUST000125,2025-02-27 19:07:51,processing,608.79
ORD0001271,CUST000123,2025-06-27 09:58:41,delivered,1447.17
ORD0001272,CUST000090,2025-06-23 09:33:32,shipped,2058.15
ORD0001273,CUST000183,2025-02-01 23:12:46,shipped,3264.78
ORD0001274,CUST000078,2025-09-26 07:50:34,shipped,2973.15
ORD0001275,CUST000062,2025-10-19 15:32:18,shipped,837.15
ORD0001276,CUST000124,2025-11-05 13:44:26,processing,1080.78
ORD0001277,CUST000178,2025-11-24 22:59:31,shipped,4902.02
ORD0001278,CUST000146,2025-11-10 06:11:59,shipped,3485.96
ORD0001279,CUST000045,2025-11-16 01:51:39,delivered,3573.95
ORD0001280,CUST000125,2025-04-01 10:36:54,delivered,2341.4
ORD0001281,CUST000143,2024-09-18 18:06:54,delivered,922.06
ORD0001282,CUST000104,2025-06-10 21:51:04,delivered,3443.27
ORD0001283,CUST000153,2025-08-06 12:49:27,shipped,3242.7
ORD0001284,CUST000016,2024-08-02 13:00:57,shipped,737.64
ORD0001285,CUST000149,2025-11-26 15:23:02,delivered,50.91
ORD0001286,CUST000038,2025-09-28 12:35:14,shipped,1492.94
ORD0001287,CUST000158,2025-07-12 01:38:02,shipped,1068.03
ORD0001288,CUST000082,2025-07-28 20:07:06,delivered,4570.36
ORD0001289,CUST000078,2025-12-10 05:35:47,canceled,2201.9
ORD0001290,CUST000089,2024-07-19 17:19:35,delivered,3076.88
ORD0001291,CUST000131,2025-06-23 09:22:45,delivered,4269.9
ORD0001292,CUST000016,2025-03-07 00:10:18,canceled,4841.1
ORD0001293,CUST000001,2025-09-27 00:59:59,delivered,4894.55
ORD0001294,CUST000029,2025-12-05 03:03:53,shipped,204.36
ORD0001295,CUST000111,2025-11-23 03:36:55,shipped,1624.73
ORD0001296,CUST000098,2025-08-16 05:38:45,shipped,2748.34
ORD0001297,CUST000170,2025-10-09 16:06:38,shipped,981.72
ORD0001298,CUST000099,2025-06-01 04:40:56,delivered,813.62
ORD0001299,CUST000172,2025-01-05 20:27:51,processing,405.14
ORD0001300,CUST000005,2025-07-04 13:41:03,delivered,2459.17
ORD0001301,CUST000112,2025-04-16 03:01:47,processing,3229.1
ORD0001302,CUST000107,2025-08-11 19:38:21,canceled,3492.18
ORD0001303,CUST000109,2025-11-14 03:43:33,shipped,2571.6
ORD0001304,CUST000142,2025-09-29 11:52:20,shipped,1167.42
ORD0001305,CUST000109,2025-11-10 12:41:35,pending,2515.88
ORD0001306,CUST000188,2025-07-22 13:42:12,delivered,1382.79
ORD0001307,CUST000140,2025-09-29 15:34:54,shipped,4892.26
ORD0001308,CUST000146,2025-09-12 05:11:01,delivered,610.16
ORD0001309,CUST000124,2025-09-07 14:08:51,processing,3669.9
ORD0001310,CUST000193,2025-07-25 02:59:23,shipped,437.26
ORD0001311,CUST000157,2025-06-20 07:33:27,shipped,3171.78
ORD0001312,CUST000170,2025-11-26 18:15:34,processing,3186.75
ORD0001313,CUST000149,2024-12-17 22:47:42,delivered,4522.75
ORD0001314,CUST000137,2024-05-11 22:09:29,shipped,2587.68
ORD0001315,CUST000121,2025-09-26 15:05:50,delivered,2134.03
ORD0001316,CUST000076,2025-07-10 00:51:56,shipped,3490.5
ORD0001317,CUST000153,2025-07-08 11:15:48,delivered,2840.35
ORD0001318,CUST000016,2025-09-25 00:21:41,shipped,886.94
ORD0001319,CUST000014,2025-12-08 02:03:43,returned,4054.03
ORD0001320,CUST000160,2024-11-18 12:43:10,shipped,458.43
ORD0001321,CUST000130,2024-09-07 11:25:03,canceled,1425.35
ORD0001322,CUST000034,2025-05-23 09:11:05,shipped,4296.4
ORD0001323,CUST000004,2024-08-26 05:05:44,delivered,4555.15
ORD0001324,CUST000190,2025-01-11 13:12:32,delivered,1880.35
ORD0001325,CUST000045,2025-11-24 23:29:19,delivered,1219.17
ORD0001326,CUST000047,2025-05-25 05:12:57,canceled,1747.1
ORD0001327,CUST000022,2025-05-14 12:40:16,delivered,4117.53
ORD0001328,CUST000127,2025-09-12 19:10:33,returned,3863.32
ORD0001329,CUST000061,2025-10-19 02:30:19,shipped,3205.99
ORD0001330,CUST000054,2025-09-28 01:54:18,processing,1358.76
ORD0001331,CUST000030,2025-08-04 07:46:52,shipped,2023.79
ORD0001332,CUST000078,2025-09-15 08:37:48,delivered,3774.52
ORD0001333,CUST000137,2024-11-01 00:54:13,shipped,3542.76
ORD0001334,CUST000122,2025-01-08 17:59:05,processing,4357.87
ORD0001335,CUST000004,2025-01-10 21:08:28,canceled,2271.66
ORD0001336,CUST000174,2025-08-12 09:58:09,returned,3430.24
ORD0001337,CUST000011,2024-12-17 05:25:19,canceled,3205.25
ORD0001338,CUST000111,2025-12-01 01:01:38,canceled,4298.86
ORD0001339,CUST000086,2025-08-23 23:06:27,shipped,536.47
ORD0001340,CUST000168,2025-08-24 23:34:21,shipped,3877.1
ORD0001341,CUST000192,2025-10-12 17:01:23,delivered,2964.19
ORD0001342,CUST000050,2025-03-22 10:21:10,shipped,3466.88
ORD0001343,CUST000047,2024-12-09 21:44:53,shipped,3380.37
ORD0001344,CUST000018,2025-07-15 07:41:55,shipped,2650.06
ORD0001345,CUST000176,2025-02-08 04:04:44,shipped,3639.99
ORD0001346,CUST000065,2025-11-06 15:36:12,pending,3116.02
ORD0001347,CUST000015,2025-12-10 18:44:24,delivered,4475.14
ORD0001348,CUST000056,2025-09-03 11:10:59,delivered,3554.97
ORD0001349,CUST000031,2024-06-24 16:54:05,canceled,693.04
ORD0001350,CUST000169,2025-12-10 22:21:49,delivered,4837.47
ORD0001351,CUST000029,2025-11-27 02:08:00,shipped,1508.11
ORD0001352,CUST000170,2025-09-30 04:27:45,delivered,4617.34
ORD0001353,CUST000071,2025-09-01 02:59:42,delivered,3354.52
ORD0001354,CUST000198,2024-10-17 00:43:29,shipped,3914.62
ORD0001355,CUST000071,2024-11-21 22:25:58,shipped,1696.64
ORD0001356,CUST000016,2024-12-10 19:16:29,returned,1360.09
ORD0001357,CUST000113,2025-04-22 21:51:08,shipped,4646.5
ORD0001358,CUST000157,2025-08-18 09:10:36,shipped,2485.68
ORD0001359,CUST000037,2025-07-20 16:07:49,delivered,1131.01
ORD0001360,CUST000165,2025-01-15 00:41:03,canceled,3591.23
ORD0001361,CUST000027,2025-08-14 21:27:58,processing,2878.16
ORD0001362,CUST000065,2025-12-05 00:11:46,shipped,4487.74
ORD0001363,CUST000039,2024-09-13 05:06:45,canceled,3339.8
ORD0001364,CUST000069,2025-09-23 01:52:12,delivered,4527.86
ORD0001365,CUST000148,2025-04-29 19:39:39,shipped,4702.56
ORD0001366,CUST000126,2025-09-24 11:48:32,shipped,4228.04
ORD0001367,CUST000200,2025-10-11 01:08:13,delivered,2723.64
ORD0001368,CUST000001,2025-01-22 07:42:32,returned,4098.98
ORD0001369,CUST000124,2025-09-15 13:52:34,delivered,4678.46
ORD0001370,CUST000092,2025-12-02 01:28:35,delivered,2033.04
ORD0001371,CUST000162,2025-08-07 16:57:28,processing,2696.4
ORD0001372,CUST000088,2025-01-15 15:26:53,delivered,3814.24
ORD0001373,CUST000075,2025-11-12 06:50:21,shipped,244.69
ORD0001374,CUST000099,2025-01-20 16:59:11,shipped,1981.02
ORD0001375,CUST000028,2025-07-11 01:16:21,delivered,2458.19
ORD0001376,CUST000162,2025-02-26 07:13:31,delivered,742.72
ORD0001377,CUST000050,2024-03-03 06:34:10,delivered,2985.08
ORD0001378,CUST000126,2025-09-07 03:18:20,processing,2725.73
ORD0001379,CUST000079,2025-02-26 19:32:49,shipped,4179.54
ORD0001380,CUST000116,2025-09-01 04:59:51,pending,327.47
ORD0001381,CUST000185,2025-01-18 12:36:12,shipped,1097.81
ORD0001382,CUST000168,2025-09-26 06:29:23,shipped,4703.44
ORD0001383,CUST000138,2025-02-11 06:46:41,delivered,1203.28
ORD0001384,CUST000019,2025-11-10 11:57:01,delivered,2470.03
ORD0001385,CUST000005,2025-09-06 02:39:26,canceled,3110.94
ORD0001386,CUST000063,2025-06-11 19:34:11,delivered,121.11
ORD0001387,CUST000162,2024-04-30 21:54:04,canceled,4112.66
ORD0001388,CUST000025,2025-06-30 07:54:11,delivered,4184.99
ORD0001389,CUST000017,2025-12-08 04:50:55,delivered,615.19
ORD0001390,CUST000153,2025-11-06 11:11:29,shipped,4032.04
ORD0001391,CUST000110,2025-10-14 15:43:32,delivered,4911.85
ORD0001392,CUST000174,2025-08-29 04:14:58,shipped,4880.47
ORD0001393,CUST000148,2025-11-26 09:09:16,processing,4190.31
ORD0001394,CUST000055,2025-09-25 02:32:04,pending,908.57
ORD0001395,CUST000017,2025-11-04 08:43:16,shipped,3799.87
ORD0001396,CUST000044,2025-10-12 08:30:40,shipped,866.78
ORD0001397,CUST000063,2025-12-03 02:17:32,delivered,710.19
ORD0001398,CUST000162,2025-07-11 19:21:13,shipped,830.88
ORD0001399,CUST000125,2025-03-19 09:26:17,pending,938.09
ORD0001400,CUST000023,2025-09-10 22:19:28,shipped,4046.69
ORD0001401,CUST000198,2025-02-12 13:33:02,delivered,1070.49
ORD0001402,CUST000164,2024-07-20 10:07:58,shipped,2089.56
ORD0001403,CUST000045,2025-11-14 02:56:21,delivered,3600.13
ORD0001404,CUST000157,2025-12-04 16:04:39,processing,4141.09
ORD0001405,CUST000078,2025-08-21 10:11:01,shipped,2810.67
ORD0001406,CUST000050,2024-05-13 20:14:37,returned,4885.12
ORD0001407,CUST000159,2025-10-12 16:16:21,canceled,4934.57
ORD0001408,CUST000130,2024-12-27 02:12:17,shipped,3151.0
ORD0001409,CUST000054,2025-09-01 10:02:56,processing,607.76
ORD0001410,CUST000039,2025-09-16 00:38:05,shipped,840.81
ORD0001411,CUST000012,2024-10-25 06:13:36,delivered,1461.07
ORD0001412,CUST000112,2025-05-31 00:33:21,shipped,4035.51
ORD0001413,CUST000195,2025-11-28 21:01:20,pending,3715.06
ORD0001414,CUST000138,2025-03-04 04:51:50,shipped,193.87
ORD0001415,CUST000132,2025-07-30 13:50:40,processing,1214.73
ORD0001416,CUST000114,2025-10-22 00:14:42,delivered,2124.38
ORD0001417,CUST000192,2025-11-23 22:46:34,canceled,1188.81
ORD0001418,CUST000029,2025-11-09 03:36:35,shipped,1223.74
ORD0001419,CUST000106,2024-08-29 01:25:18,shipped,1142.28
ORD0001420,CUST000121,2025-10-05 06:31:07,shipped,4457.92
ORD0001421,CUST000038,2025-10-11 12:35:27,canceled,2302.2
ORD0001422,CUST000100,2025-10-25 12:51:11,processing,3613.12
ORD0001423,CUST000162,2024-12-26 15:13:19,returned,1050.94
ORD0001424,CUST000033,2025-11-11 15:46:05,delivered,345.28
ORD0001425,CUST000035,2024-03-13 05:37:37,canceled,2319.97
ORD0001426,CUST000044,2025-12-01 02:22:26,shipped,4437.72
ORD0001427,CUST000155,2025-06-18 06:58:09,delivered,3208.1
ORD0001428,CUST000157,2025-11-25 23:40:03,shipped,4852.17
ORD0001429,CUST000059,2025-12-06 02:43:55,shipped,2632.76
ORD0001430,CUST000056,2025-08-28 09:42:15,shipped,2340.68
ORD0001431,CUST000004,2025-04-29 02:13:11,delivered,1270.94
ORD0001432,CUST000084,2025-10-19 12:26:31,delivered,4464.52
ORD0001433,CUST000152,2025-05-22 02:53:21,canceled,4496.35
ORD0001434,CUST000107,2024-09-25 23:02:52,pending,2379.73
ORD0001435,CUST000197,2025-12-03 13:11:16,pending,2679.05
ORD0001436,CUST000123,2025-11-09 17:59:56,delivered,4115.39
ORD0001437,CUST000116,2025-12-03 04:40:42,shipped,2814.51
ORD0001438,CUST000004,2025-11-20 23:06:00,delivered,4752.17
ORD0001439,CUST000034,2024-11-04 11:02:55,shipped,3255.82
ORD0001440,CUST000024,2024-08-08 16:33:07,shipped,1558.94
ORD0001441,CUST000181,2025-10-22 03:05:05,canceled,3749.07
ORD0001442,CUST000007,2025-09-04 11:03:39,shipped,736.19
ORD0001443,CUST000181,2025-10-11 15:47:16,shipped,4364.18
ORD0001444,CUST000161,2025-10-08 10:22:03,delivered,56.75
ORD0001445,CUST000161,2025-05-08 13:46:33,shipped,3469.22
ORD0001446,CUST000136,2025-03-14 22:36:14,shipped,3776.8
ORD0001447,CUST000179,2025-12-03 01:11:44,shipped,3982.67
ORD0001448,CUST000176,2024-04-30 16:17:59,delivered,1711.69
ORD0001449,CUST000015,2025-10-30 15:17:12,canceled,3389.53
ORD0001450,CUST000014,2025-12-01 11:12:58,shipped,2353.5
ORD0001451,CUST000011,2025-07-13 13:09:35,shipped,3258.45
ORD0001452,CUST000181,2025-08-06 22:56:30,delivered,3879.2
ORD0001453,CUST000036,2025-11-11 13:33:40,shipped,612.11
ORD0001454,CUST000123,2025-10-12 15:46:28,canceled,2921.59
ORD0001455,CUST000180,2024-11-21 15:37:51,delivered,3816.39
ORD0001456,CUST000083,2025-05-05 08:00:53,canceled,2542.65
ORD0001457,CUST000109,2025-09-07 22:46:06,processing,1895.43
ORD0001458,CUST000116,2025-12-01 10:27:51,shipped,4156.32
ORD0001459,CUST000121,2025-08-24 23:01:36,delivered,2687.63
ORD0001460,CUST000075,2025-12-06 10:43:12,delivered,4009.52
ORD0001461,CUST000178,2025-05-04 22:26:38,shipped,4425.7
ORD0001462,CUST000023,2025-06-23 20:59:50,shipped,935.12
ORD0001463,CUST000020,2025-02-22 13:57:59,shipped,604.52
ORD0001464,CUST000038,2025-12-04 22:14:52,shipped,1061.07
ORD0001465,CUST000161,2025-04-19 22:18:21,shipped,4849.39
ORD0001466,CUST000139,2025-09-28 00:25:46,shipped,2129.64
ORD0001467,CUST000189,2024-10-22 20:00:50,shipped,361.6
ORD0001468,CUST000060,2025-10-19 21:36:37,delivered,2087.87
ORD0001469,CUST000088,2025-08-27 01:40:03,delivered,1665.22
ORD0001470,CUST000152,2025-12-08 20:36:45,delivered,4217.44
ORD0001471,CUST000114,2025-08-30 16:45:14,shipped,703.17
ORD0001472,CUST000079,2024-06-17 02:10:17,delivered,1172.57
ORD0001473,CUST000096,2025-11-29 23:58:36,shipped,4235.29
ORD0001474,CUST000038,2025-11-07 02:51:03,shipped,4783.26
ORD0001475,CUST000159,2025-09-03 15:01:31,delivered,1461.97
ORD0001476,CUST000045,2025-11-19 17:55:48,shipped,628.74
ORD0001477,CUST000082,2025-11-12 13:20:43,processing,1339.02
ORD0001478,CUST000048,2025-08-14 15:34:53,delivered,221.71
ORD0001479,CUST000082,2025-08-14 23:16:09,processing,2269.72
ORD0001480,CUST000042,2025-09-03 04:38:12,shipped,4606.15
ORD0001481,CUST000104,2025-11-24 19:57:50,delivered,4741.56
ORD0001482,CUST000082,2025-06-03 00:54:16,pending,3705.55
ORD0001483,CUST000130,2025-03-24 02:07:12,delivered,1513.01
ORD0001484,CUST000075,2025-11-06 20:15:48,delivered,3656.29
ORD0001485,CUST000114,2025-07-15 08:35:10,delivered,3671.62
ORD0001486,CUST000011,2025-01-18 21:27:29,delivered,628.54
ORD0001487,CUST000007,2025-07-25 03:08:17,delivered,1140.81
ORD0001488,CUST000092,2025-11-26 05:06:28,shipped,3060.35
ORD0001489,CUST000050,2025-05-10 17:41:22,shipped,3917.35
ORD0001490,CUST000197,2025-11-28 01:21:53,shipped,463.77
ORD0001491,CUST000115,2025-07-19 06:24:23,delivered,482.52
ORD0001492,CUST000132,2025-09-22 15:05:21,shipped,1622.9
ORD0001493,CUST000155,2025-11-03 01:38:38,canceled,4546.81
ORD0001494,CUST000093,2025-07-22 20:59:05,processing,4276.33
ORD0001495,CUST000095,2025-04-26 13:41:41,shipped,1459.02
ORD0001496,CUST000090,2025-09-01 13:43:27,returned,4377.79
ORD0001497,CUST000023,2025-08-15 12:10:46,delivered,2248.89
ORD0001498,CUST000107,2025-08-01 07:31:42,shipped,4038.08
ORD0001499,CUST000109,2025-12-04 14:43:31,canceled,740.86
ORD0001500,CUST000151,2025-08-19 02:31:41,processing,1078.53
ORD0001501,CUST000122,2025-07-31 18:37:06,returned,377.27
ORD0001502,CUST000152,2025-08-18 04:50:37,processing,2076.83
ORD0001503,CUST000070,2025-10-30 12:52:11,shipped,2337.49
ORD0001504,CUST000146,2025-11-04 00:40:55,canceled,1036.32
ORD0001505,CUST000098,2025-05-17 16:37:59,delivered,259.05
ORD0001506,CUST000078,2025-11-23 22:31:03,delivered,2495.8
ORD0001507,CUST000190,2025-09-11 03:12:19,shipped,3966.54
ORD0001508,CUST000040,2024-08-19 10:54:35,shipped,3220.75
ORD0001509,CUST000163,2025-10-15 05:13:21,processing,3346.27
ORD0001510,CUST000074,2025-10-02 14:37:20,shipped,4538.63
ORD0001511,CUST000166,2025-07-29 18:47:53,pending,3835.36
ORD0001512,CUST000127,2025-12-06 09:48:57,processing,3740.55
ORD0001513,CUST000149,2025-04-27 10:17:04,delivered,4348.31
ORD0001514,CUST000161,2025-10-12 23:50:17,returned,4100.49
ORD0001515,CUST000096,2025-06-05 01:15:36,delivered,136.85
ORD0001516,CUST000067,2025-01-25 01:38:32,delivered,773.38
ORD0001517,CUST000119,2025-12-01 06:47:49,delivered,1819.06
ORD0001518,CUST000014,2025-12-03 10:18:57,shipped,3199.42
ORD0001519,CUST000092,2025-11-25 03:36:44,shipped,2671.58
ORD0001520,CUST000020,2025-07-29 16:11:40,shipped,3158.75
ORD0001521,CUST000196,2024-06-05 09:45:33,delivered,877.32
ORD0001522,CUST000083,2025-04-06 23:34:56,delivered,3440.59
ORD0001523,CUST000078,2025-08-06 14:09:32,delivered,3457.32
ORD0001524,CUST000025,2025-07-30 17:06:47,delivered,4125.41
ORD0001525,CUST000004,2024-09-14 22:35:12,shipped,1896.42
ORD0001526,CUST000125,2025-07-26 01:06:57,shipped,4558.4
ORD0001527,CUST000027,2025-09-19 10:22:46,shipped,1144.51
ORD0001528,CUST000049,2025-10-13 01:15:24,delivered,4165.51
ORD0001529,CUST000135,2025-09-08 19:12:10,delivered,3526.21
ORD0001530,CUST000030,2025-10-14 03:58:47,shipped,428.18
ORD0001531,CUST000034,2024-02-13 13:51:28,shipped,1592.29
ORD0001532,CUST000093,2025-04-13 11:10:48,delivered,4454.15
ORD0001533,CUST000153,2025-10-01 12:57:35,delivered,1743.12
ORD0001534,CUST000182,2024-09-09 17:24:47,pending,4082.14
ORD0001535,CUST000057,2025-10-31 13:06:06,canceled,754.68
ORD0001536,CUST000059,2025-12-08 19:05:22,processing,694.58
ORD0001537,CUST000021,2025-09-24 16:15:55,delivered,3930.95
ORD0001538,CUST000020,2025-01-18 09:54:00,delivered,3798.8
ORD0001539,CUST000011,2025-03-04 02:40:03,processing,3975.62
ORD0001540,CUST000132,2025-10-31 05:20:35,processing,638.66
ORD0001541,CUST000065,2025-10-30 09:04:33,processing,3354.55
ORD0001542,CUST000194,2025-09-03 14:51:26,delivered,4604.49
ORD0001543,CUST000053,2025-08-01 05:18:47,shipped,1790.09
ORD0001544,CUST000024,2024-11-17 08:58:15,delivered,4712.13
ORD0001545,CUST000149,2025-01-14 09:31:16,shipped,4282.93
ORD0001546,CUST000200,2025-09-08 12:47:43,delivered,2549.3
ORD0001547,CUST000018,2025-08-01 05:49:13,delivered,3828.06
ORD0001548,CUST000136,2025-05-25 12:15:16,delivered,4823.11
ORD0001549,CUST000044,2025-11-26 04:31:43,shipped,4869.22
ORD0001550,CUST000026,2025-06-20 11:08:55,canceled,4263.92
ORD0001551,CUST000122,2025-03-30 09:39:47,delivered,966.37
ORD0001552,CUST000173,2024-12-27 04:07:15,shipped,1806.37
ORD0001553,CUST000098,2025-08-30 06:17:37,shipped,1176.39
ORD0001554,CUST000029,2025-11-30 06:44:40,returned,661.9
ORD0001555,CUST000029,2025-11-18 13:09:53,processing,3823.25
ORD0001556,CUST000181,2025-09-18 22:06:47,delivered,251.01
ORD0001557,CUST000084,2025-11-11 14:41:14,processing,1453.88
ORD0001558,CUST000154,2025-10-31 08:10:59,shipped,4882.09
ORD0001559,CUST000114,2025-06-01 13:06:41,delivered,1488.42
ORD0001560,CUST000110,2025-09-15 19:23:40,canceled,4479.04
ORD0001561,CUST000122,2025-11-28 06:13:07,shipped,113.29
ORD0001562,CUST000173,2025-10-21 16:26:13,delivered,2012.03
ORD0001563,CUST000134,2025-10-20 03:49:54,delivered,640.13
ORD0001564,CUST000102,2025-07-07 23:36:02,delivered,4888.98
ORD0001565,CUST000190,2025-01-25 05:03:56,processing,4877.28
ORD0001566,CUST000087,2024-11-06 09:08:26,delivered,4953.77
ORD0001567,CUST000032,2025-09-04 04:46:05,delivered,3639.74
ORD0001568,CUST000072,2025-12-04 22:12:28,delivered,3793.7
ORD0001569,CUST000165,2025-12-06 01:51:36,shipped,2405.34
ORD0001570,CUST000155,2025-09-22 11:17:08,returned,2581.5
ORD0001571,CUST000038,2025-11-26 19:56:23,processing,1290.91
ORD0001572,CUST000128,2025-07-16 11:54:29,delivered,716.31
ORD0001573,CUST000026,2025-04-18 21:00:03,delivered,2515.77
ORD0001574,CUST000007,2025-02-02 06:47:58,shipped,3412.06
ORD0001575,CUST000040,2024-09-19 13:58:22,delivered,526.85
ORD0001576,CUST000020,2025-09-24 20:19:46,delivered,3849.48
ORD0001577,CUST000120,2025-06-21 03:55:55,shipped,2514.6
ORD0001578,CUST000130,2025-01-29 00:23:44,shipped,4056.93
ORD0001579,CUST000139,2025-09-05 19:29:14,returned,206.41
ORD0001580,CUST000111,2025-05-24 05:17:59,shipped,1607.07
ORD0001581,CUST000097,2025-07-26 10:00:57,shipped,212.66
ORD0001582,CUST000143,2025-11-29 02:01:36,canceled,1550.07
ORD0001583,CUST000181,2025-08-25 19:38:21,shipped,715.72
ORD0001584,CUST000184,2025-02-18 14:03:50,shipped,591.44
ORD0001585,CUST000173,2025-10-20 20:01:52,delivered,3442.6
ORD0001586,CUST000147,2025-11-07 08:43:22,shipped,4279.04
ORD0001587,CUST000130,2024-08-22 01:37:00,shipped,2498.72
ORD0001588,CUST000097,2025-12-08 20:45:37,delivered,3844.03
ORD0001589,CUST000073,2025-06-22 18:31:46,processing,2972.79
ORD0001590,CUST000033,2025-11-27 21:16:26,shipped,3723.18
ORD0001591,CUST000007,2025-06-08 05:41:47,shipped,2169.33
ORD0001592,CUST000092,2025-12-03 23:12:00,shipped,3323.14
ORD0001593,CUST000064,2025-05-14 23:15:28,delivered,2983.03
ORD0001594,CUST000177,2025-10-25 04:20:49,canceled,616.63
ORD0001595,CUST000044,2024-05-04 20:04:30,shipped,235.02
ORD0001596,CUST000169,2025-12-09 13:31:57,delivered,4511.98
ORD0001597,CUST000069,2025-08-28 14:24:34,delivered,2960.55
ORD0001598,CUST000082,2025-08-28 03:09:08,delivered,1645.99
ORD0001599,CUST000026,2025-10-05 00:12:47,processing,3391.8
ORD0001600,CUST000087,2025-06-24 15:42:10,shipped,3836.27
ORD0001601,CUST000087,2024-10-11 06:06:54,delivered,1848.5
ORD0001602,CUST000112,2025-05-11 18:02:05,shipped,4244.3
ORD0001603,CUST000020,2025-12-03 11:31:31,canceled,1109.7
ORD0001604,CUST000068,2024-10-18 23:26:58,shipped,2888.93
ORD0001605,CUST000058,2025-11-19 13:50:40,delivered,505.19
ORD0001606,CUST000149,2024-07-01 19:20:26,delivered,1403.16
ORD0001607,CUST000146,2025-11-12 22:47:13,shipped,2164.17
ORD0001608,CUST000089,2024-07-09 21:57:51,delivered,1544.14
ORD0001609,CUST000077,2025-06-29 16:59:17,delivered,1601.1
ORD0001610,CUST000107,2025-07-01 02:04:57,shipped,2601.08
ORD0001611,CUST000172,2025-11-29 15:21:46,shipped,142.09
ORD0001612,CUST000181,2025-11-02 04:27:01,canceled,2905.37
